SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
OCC1CO1,433.65,382.275,330.9,279.525,228.15,0.185590537,0.206756523,0.227922509,0.249088495,0.270254482,-2.186297888,227.0600884
c1ccccc1(CCCCCCCCCCCC),600.76,519.5525,438.345,357.1375,275.93,0.078065665,0.091564788,0.105063911,0.118563033,0.132062156,-3.106868321,357.6509103
C/C=C/CCCCCCCCC,491,429,367,305,243,0.09985532,0.11408308,0.12831084,0.1425386,0.15676636,-2.844874475,279.9299683
C/C=CCCCCCCCCC,491,426.5,362,297.5,233,0.09980527,0.114642205,0.12947914,0.144316075,0.15915301,-2.825235495,271.3427935
C=CCCCCCCCCCC,486.15,424.1,362.05,300,237.95,0.09483005,0.1080467,0.12126335,0.13448,0.14769665,-2.876565875,267.2876682
CCCCCCCCCCCCO,537.1,477.0625,417.025,356.9875,296.95,0.093763,0.108772375,0.12378175,0.138791125,0.1538005,-3.099994857,409.5672275
CC(C)(C)CCCCCCCCS,515.65,450.9625,386.275,321.5875,256.9,0.078105074,0.089636915,0.101168756,0.112700596,0.124232437,-3.113109109,306.1092398
CCCCCCCCCCCC=O,522,470.2875,418.575,366.8625,315.15,0.09906316,0.110761562,0.122459964,0.134158365,0.145856767,-3.000628601,369.2756314
[Si]1(C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,518.15,456.15,394.15,332.15,270.15,0.092484756,0.103877876,0.115270996,0.126664116,0.138057236,-2.907575414,285.2498135
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),302.4,263.6775,224.955,186.2325,147.51,0.059572816,0.067546166,0.075519516,0.083492866,0.091466216,-3.321363783,159.8403781
C=COC=C,368.9,319.6875,270.475,221.2625,172.05,0.10674048,0.126268,0.14579552,0.16532304,0.18485056,-2.834154796,235.1039469
c1(C=C)cc(C=C)ccc1,472.65,406.05,339.45,272.85,206.25,0.099547695,0.112448115,0.125348535,0.138248955,0.151149375,-2.713226476,206.0127806
CC(C)(C)SSC(C)(C)C,473.65,422.2875,370.925,319.5625,268.2,0.096435153,0.106542266,0.116649379,0.126756491,0.136863604,-2.879211458,264.4147736
[SiH3][SiH2][SiH2][SiH3],456.48,388.1725,319.865,251.5575,183.25,0.108009203,0.130185916,0.152362629,0.174539342,0.196716055,-2.741500553,259.0554445
CC(O)COC(C)COCCC,485.45,413.625,341.8,269.975,198.15,0.101012615,0.120203536,0.139394458,0.15858538,0.177776302,-2.79088554,264.7399901
COCC(C)OCC(C)OC(=O)C,482.45,423.0875,363.725,304.3625,245,0.078460309,0.089927957,0.101395605,0.112863252,0.1243309,-3.123497562,293.1634073
CC(O)COCC(O)C,564.16,481.37,398.58,315.79,233,0.09393036,0.11288927,0.13184818,0.15080709,0.169766,-2.8964467,327.6860178
CCCNCCC,382,339.0375,296.075,253.1125,210.15,0.102452,0.115942225,0.12943245,0.142922675,0.1564129,-2.896505462,245.2723984
CCCSSCCC,469,398.665,328.33,257.995,187.66,0.1009612,0.115393942,0.129826684,0.144259426,0.158692168,-2.679487516,197.8693796
CCCOC(=O)/C=CC(=O)OCCC,547.3,475.475,403.65,331.825,260,0.07344857,0.086312428,0.099176285,0.112040143,0.124904,-3.206053646,346.395307
c1c(C(=O)OCCC)c(C(=O)OCCC)ccc1,590.65,503.525,416.4,329.275,242.15,0.080205122,0.094155577,0.108106032,0.122056487,0.136006942,-2.991549778,301.8691471
c1ccccc1/C=Cc2ccccc2,554,484.4125,414.825,345.2375,275.65,0.09259976,0.104468604,0.116337448,0.128206292,0.140075136,-2.879681411,291.5030399
c1ccccc1C(C)c2ccccc2,545.78,473.135,400.49,327.845,255.2,0.091797758,0.104067499,0.116337239,0.12860698,0.14087672,-2.853727464,269.8599055
c1ccccc1[Si](Cl)(Cl)c2ccccc2,577.25,495.725,414.2,332.675,251.15,0.075661108,0.087796826,0.099155868,0.109738233,0.119543923,-3.029547347,281.7117846
C=C(c1ccccc1)CC(C)(c2ccccc2)C,614,536.635,459.27,381.905,304.54,0.079263,0.090519607,0.101776215,0.113032822,0.12428943,-3.076460926,350.3418192
CCCCCOCCCCC,500,425.93,351.86,277.79,203.72,0.0739,0.089102127,0.104304254,0.11950638,0.134708507,-3.133193361,289.6220192
C1OCCOC1,374.47,352.09,329.71,307.33,284.95,0.121943331,0.132746157,0.143548983,0.154351809,0.165154635,-3.16873145,401.9361181
CCOCOCC,419.2,366.0625,312.925,259.7875,206.65,0.086937248,0.102044771,0.117152293,0.132259816,0.147367339,-3.072891995,279.5038246
O1COCCC1,472,411.0375,350.075,289.1125,228.15,0.10664968,0.125536472,0.144423264,0.163310056,0.182196849,-2.856412731,309.6718697
CCCCCCCCSCCCCCCCC,601,522,443,364,285,0.06048975,0.0715695,0.08264925,0.093729,0.10480875,-3.419613163,393.2330606
CCCCCCCCNCCCCCCCC,587,512.1925,437.385,362.5775,287.77,0.06960171,0.082743144,0.095884577,0.109026011,0.122167444,-3.331200885,414.5877983
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,678,578.6625,479.325,379.9875,280.65,0.0751321,0.091825767,0.108519434,0.125213101,0.141906768,-3.161537352,425.6057532
CCCCCCCCOCCCCCCCC,565,490.1375,415.275,340.4125,265.55,0.060313,0.071227953,0.082142905,0.093057858,0.10397281,-3.407667006,361.1653779
CC(C)C(C)CCCCCCCC,499.45,425.225,351,276.775,202.55,0.094821015,0.106429062,0.11803711,0.129645158,0.141253206,-2.702657627,188.1370006
C1C=C(C)C2C(C3)C(C)=CC3C21,473.15,410.4,347.65,284.9,222.15,0.114599474,0.131344885,0.147085981,0.161822762,0.175555228,-2.638843738,239.6670118
CC1=CSC=C1C,418.15,367.6125,317.075,266.5375,216,0.105551182,0.116668926,0.127786671,0.138904415,0.15002216,-2.701874904,197.9767255
CC1=C(C)SC=C1,414.76,367.1075,319.455,271.8025,224.15,0.103878208,0.11397625,0.124074291,0.134172332,0.144270374,-2.725357838,198.3862211
n1c(C)cccc1(C),417.2,379.65,342.1,304.55,267,0.103041648,0.111609056,0.120176464,0.128743872,0.13731128,-2.857123441,248.6648614
c1(C)cc(C)c(N)cc1,486.65,429.7,372.75,315.8,258.85,0.118100842,0.131456756,0.14481267,0.158168584,0.171524498,-2.645197497,257.9402206
CC1(C)CO1,399.92,348.79,297.66,246.53,195.4,0.11160245,0.13106355,0.150524651,0.169985751,0.189446852,-2.815065868,263.6005092
CC(C)CCCCC(C)C,433.02,379.5525,326.085,272.6175,219.15,0.076301647,0.086309159,0.096316671,0.106324183,0.116331694,-3.098719694,238.9461991
CC(C)CCCC(C)CC,433.53,380.1475,326.765,273.3825,220,0.076766537,0.086754403,0.096742269,0.106730134,0.116718,-3.091693389,238.6842084
CC(C)CCC(C)CCC,431.65,370.9,310.15,249.4,188.65,0.07737972,0.088689547,0.099999375,0.111309202,0.122619029,-3.00835539,208.5248986
CC(C)CC(C)CCCC,429.05,369.2875,309.525,249.7625,190,0.077259169,0.088423402,0.099587635,0.110751867,0.1219161,-3.015075306,209.1476474
CC(C)C(C)CCCCC,437.46,368.845,300.23,231.615,163,0.096219453,0.107075033,0.117930612,0.128786191,0.13964177,-2.628603103,138.5330358
CC(C)(C)CCCCCC,430.05,378.7875,327.525,276.2625,225,0.076874797,0.086515223,0.096155649,0.105796074,0.1154365,-3.103892388,241.8341053
CC(C)C(C)CCCCCC,459.15,383.225,307.3,231.375,155.45,0.095643384,0.107414796,0.119186208,0.13095762,0.142729032,-2.619468246,140.7154966
CN(C)N=O,424.15,379.4,334.65,289.9,245.15,0.1304059,0.1417724,0.1531389,0.1645054,0.1758719,-2.517586946,209.8222263
C[Hg]C,366.15,332.3125,298.475,264.6375,230.8,0.06033678,0.064492025,0.06864727,0.072802515,0.07695776,-3.283013301,177.4937142
CC1CCC2=C1C=C(C=C2)C,485.15,413.6875,342.225,270.7625,199.3,0.087315899,0.098845659,0.110375418,0.121905178,0.133434938,-2.814619198,198.0992065
CCC(C)C(C)CC,390.88,361.17,331.46,301.75,272.04,0.086149104,0.092661536,0.099173968,0.1056864,0.112198832,-3.129906881,268.568661
CCC(C)(C)CCC,385.12,325.6025,266.085,206.5675,147.05,0.086565936,0.098749168,0.1109324,0.123115633,0.135298865,-2.803858887,151.3941838
CC(C)CCC(C)C,382.26,332.195,282.13,232.065,182,0.084059908,0.094783831,0.105507754,0.116231677,0.1269556,-2.937895646,186.8010337
CC(C)CC(C)CC,382.58,354.945,327.31,299.675,272.04,0.08408079,0.090284848,0.096488905,0.102692963,0.10889702,-3.185924872,274.7617452
CC(C)C(C)CCC,388.76,359.58,330.4,301.22,272.04,0.085235749,0.091694159,0.098152568,0.104610977,0.111069387,-3.153468622,272.0997451
CC(C)(C)CCCC,379.99,322.985,265.98,208.975,151.97,0.085234096,0.097182344,0.109130592,0.12107884,0.133027088,-2.842446103,157.6253619
CC(C)CCCC(C)C,408.36,348.8325,289.305,229.7775,170.25,0.080276488,0.091836729,0.103396969,0.114957209,0.12651745,-2.935320883,182.7845942
CC(C)C(C)CCCC,413.8,349.4625,285.125,220.7875,156.45,0.081740396,0.094130512,0.106520627,0.118910743,0.131300859,-2.878065437,170.9534104
CC(C)(C)CCCCC,405.84,344.4175,282.995,221.5725,160.15,0.080781361,0.092736022,0.104690683,0.116645344,0.128600006,-2.905581334,173.170036
Cc1ccc(C)o1,366.83,327.71,288.59,249.47,210.35,0.113350116,0.123860877,0.134371639,0.1448824,0.155393162,-2.676126088,188.6367446
CC(C)(C)OC(C)COCC(O)C,497.4,421.8,346.2,270.6,195,0.095034572,0.113195204,0.131355836,0.149516468,0.1676771,-2.825463752,258.9550744
CC(C)(C)OCC(C)OCC(C)OC(C)(C)C,583.52,510.565,437.61,364.655,291.7,0.058240832,0.068337804,0.078434776,0.088531748,0.09862872,-3.488148938,397.2791605
CC(C)C(C)CCCCCCCCC,519.05,443.7125,368.375,293.0375,217.7,0.093245395,0.104870724,0.116496054,0.128121383,0.139746713,-2.74270049,207.4786824
CC(C)C(C)CCCCCCC,479.95,405.875,331.8,257.725,183.65,0.094787362,0.106286024,0.117784686,0.129283348,0.140782011,-2.673001992,166.9055271
C1[C@](C)([H])(C[C@]([H])(C)(C1)),364.88,308.455,252.03,195.605,139.18,0.099066288,0.111897333,0.124728378,0.137559423,0.150390468,-2.64504427,133.6227331
C1[C@](C)([H])([C@]([H])(C)(CC1)),365.02,312.66,260.3,207.94,155.58,0.099304906,0.111331998,0.12335909,0.135386182,0.147413274,-2.679786728,145.4593382
C1[C@@](C)([H])(C[C@]([H])(C)(C1)),363.92,307.8025,251.685,195.5675,139.45,0.09858624,0.11138103,0.12417582,0.13697061,0.1497654,-2.652594789,134.2358744
C1[C@@](C)([H])([C@]([H])(C)(CC1)),372.68,334.325,295.97,257.615,219.26,0.100318448,0.10938557,0.118452692,0.127519814,0.136586936,-2.814996511,197.5267385
C1(C)(C)CCCC1,361,321.59,282.18,242.77,203.36,0.0999463,0.109471697,0.118997094,0.128522491,0.138047888,-2.795410339,183.5779871
C1[C@](C)([H])(CC[C@]([H])(C)(C1)),392.51,353.435,314.36,275.285,236.21,0.093022846,0.101343085,0.109663325,0.117983565,0.126303805,-2.912387632,216.3810639
C1[C@](C)([H])(C[C@]([H])(C)(CC1)),397.61,343.97,290.33,236.69,183.05,0.095388793,0.106583461,0.117778129,0.128972797,0.140167465,-2.75688856,172.006122
C1[C@@](C)([H])(CC[C@]([H])(C)(C1)),397.47,344.5325,291.595,238.6575,185.72,0.095157505,0.106194974,0.117232442,0.128269911,0.13930738,-2.765261466,174.0408785
C1[C@@](C)([H])(C[C@]([H])(C)(CC1)),393.24,344.325,295.41,246.495,197.58,0.093565082,0.103775599,0.113986117,0.124196634,0.134407151,-2.813431302,183.2179403
C1[C@@](C)([H])([C@]([H])(C)(CCC1)),402.94,357.995,313.05,268.105,223.16,0.095980248,0.105454654,0.11492906,0.124403466,0.133877872,-2.833862139,204.4941075
C1CCCCC1(C)(C),392.7,354.44,316.18,277.92,239.66,0.09520921,0.103538412,0.111867614,0.120196816,0.128526018,-2.896131139,218.9815152
CCC(C)(C)C(=O)O,522.4,456.5875,390.775,324.9625,259.15,0.0899242,0.105439497,0.120954794,0.136470091,0.151985387,-3.042580882,349.8649785
C(C#C)(C)(C)C,310.87,281.8975,252.925,223.9525,194.98,0.110966742,0.119440619,0.127914496,0.136388373,0.14486225,-2.713669284,163.508618
c1cc(C)cc(c(C)cs2)c21,537.21,469.205,401.2,333.195,265.19,0.091068747,0.10211888,0.113169012,0.124219144,0.135269277,-2.867289864,266.3595424
c1cccc2c(C)c(C)sc12,538,474.0375,410.075,346.1125,282.15,0.0954977,0.106265787,0.117033874,0.127801961,0.138570048,-2.842926837,277.3938453
CC1C2=CC(C)=CC=C2OC=1,491.6,433.125,374.65,316.175,257.7,0.091833176,0.102366863,0.112900549,0.123434235,0.133967922,-2.888880608,257.0289269
c1(N(C)C)ccccc1,466.69,418.93,371.17,323.41,275.65,0.113206031,0.121330007,0.129453983,0.137577959,0.145701935,-2.602153903,202.8723158
CN(C)CCO,485.84,417.9175,349.995,282.0725,214.15,0.10506915,0.116025728,0.126982307,0.137938885,0.148895464,-2.596657373,178.2744047
C[Al+1]C.[Cl-],399.15,362.4,325.65,288.9,252.15,0.114665275,0.1235404,0.132415525,0.14129065,0.150165775,-2.696444949,216.1677866
C1C2CC3(CC1CC(C2)(C3)C)C,476.44,419.2275,362.015,304.8025,247.59,0.069138035,0.076685508,0.084232981,0.091780454,0.099327927,-3.14429513,235.0979615
CC#CC,300.13,285.325,270.52,255.715,240.91,0.123272755,0.128425487,0.133578219,0.138730951,0.143883684,-2.768692276,203.5966444
CC(=O)N(C)C,439.25,392.725,346.2,299.675,253.15,0.110900465,0.12946487,0.148029276,0.166593681,0.185158087,-3.027860805,377.0178093
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,583.6,490.2375,396.875,303.5125,210.15,0.094358,0.107895562,0.121433125,0.134970688,0.14850825,-2.695314028,217.7012643
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,573,483.2875,393.575,303.8625,214.15,0.08172035,0.094912573,0.108104796,0.121297019,0.134489243,-2.891287009,245.873518
c1(CCC)c(C)c(C)ccc1,483.65,425.2375,366.825,308.4125,250,0.087535046,0.098163785,0.108792523,0.119421262,0.13005,-2.947937285,259.103847
CC(C)C(=O)C(C)C,460,396.2025,332.405,268.6075,204.81,0.0936896,0.111313021,0.128936443,0.146559864,0.164183286,-2.933127193,280.0359223
C1N(C)C(=O)N(C)C1,498.17,443.965,389.76,335.555,281.35,0.104356716,0.114478416,0.124600115,0.134721815,0.144843515,-2.762460675,258.5609836
CC(C)=CC=C(C)C,408.41,378.0075,347.605,317.2025,286.8,0.089863014,0.096532715,0.103202415,0.109872116,0.116541816,-3.095369822,283.6046175
C=C(C)CCC(C)=C,387.45,340.1675,292.885,245.6025,198.32,0.090499008,0.100908723,0.111318438,0.121728154,0.132137869,-2.88298323,194.8737836
CC(C)CC(=O)CC(C)C,492,425.7925,359.585,293.3775,227.17,0.0938816,0.111108791,0.128335983,0.145563175,0.162790366,-2.954042236,309.6267468
CC(C)CC(O)CC(C)C,480.9,412.675,344.45,276.225,208,0.0849713,0.101549975,0.11812865,0.134707325,0.151286,-3.020981318,289.3731834
CC(C)C(CC)C(C)C,409.87,345.1,280.33,215.56,150.79,0.084281999,0.09673727,0.109192541,0.121647812,0.134103083,-2.826397142,160.5882617
CC(C)(C)C(CC)CC,406.99,348.6625,290.335,232.0075,173.68,0.084168348,0.095530545,0.106892742,0.118254939,0.129617136,-2.880781505,178.065567
c1(C)c(C)c(CC)ccc1,467.11,406.2425,345.375,284.5075,223.64,0.094841,0.106511125,0.118181251,0.129851377,0.141521503,-2.807742619,223.2895024
CC1(CO)OC(C)CO1,435.5,394,352.5,311,269.5,0.109695645,0.12048606,0.131276475,0.14206689,0.152857305,-2.833647677,277.9947896
CC(=O)OC1OC(C)OC(C)C1,459.15,406.4,353.65,300.9,248.15,0.121583471,0.136452219,0.151320967,0.166189715,0.181058463,-2.668079502,267.8884864
C=CC(C)(C)C,314.4,275.2875,236.175,197.0625,157.95,0.09918384,0.10960341,0.12002298,0.13044255,0.14086212,-2.740783553,141.7061051
CC(C)=C(C)C,346.35,309.4925,272.635,235.7775,198.92,0.099742041,0.109042663,0.118343284,0.127643906,0.136944527,-2.808141922,179.5543934
C=C(C)C(C)C,328.76,275.5425,222.325,169.1075,115.89,0.0996581,0.113095519,0.126532938,0.139970356,0.153407775,-2.615343708,113.7007461
CC(=O)C(C)(C)C,456.72,397.975,339.23,280.485,221.74,0.094382602,0.110938706,0.127494809,0.144050912,0.160607016,-2.978691033,299.4395737
C=C(C)C(C)=C,341.93,305.735,269.54,233.345,197.15,0.10431716,0.113676101,0.123035042,0.132393983,0.141752925,-2.750621511,172.6813901
S1C(C)=CC=C1(C),409.95,360.1075,310.265,260.4225,210.58,0.103465029,0.114953767,0.125878127,0.13623811,0.146033715,-2.713660461,191.9584286
CS(=O)C,464,420.9175,377.835,334.7525,291.67,0.17124624,0.184519527,0.197792815,0.211066102,0.22433939,-2.289562236,248.6481378
CSC,310.48,276.58,242.68,208.78,174.88,0.136620072,0.147844362,0.159068652,0.170292942,0.181517232,-2.422478261,138.3844885
COS(=O)(=O)OC,462.15,406.9,351.65,296.4,241.15,0.102377985,0.112498127,0.12261827,0.132738412,0.142858555,-2.71635617,210.6722283
COC(=O)CC(=O)OC,452.5,392.1625,331.825,271.4875,211.15,0.103595325,0.118635654,0.133675982,0.148716311,0.16375664,-2.76384254,239.0126804
CCCC(C)(C)C(=O)O,529.6,454.7,379.8,304.9,230,0.088121104,0.105236503,0.122351902,0.139467301,0.1565827,-2.98618642,319.3315009
COC(=O)CCCC(=O)OC,484.7,421.1875,357.675,294.1625,230.65,0.107980077,0.122530156,0.137080234,0.151630313,0.166180392,-2.708483506,247.8422054
O1C(C)CCC1C,364.15,330.15,296.15,262.15,228.15,0.10231286,0.11084924,0.11938562,0.127922,0.13645838,-2.835697092,206.8244662
COC(=O)/C=CC(=O)OC,535,464.7875,394.575,324.3625,254.15,0.0923646,0.108544369,0.124724137,0.140903906,0.157083674,-2.976953642,338.6461021
C=C(C)C(C)CCC,383.65,330.7375,277.825,224.9125,172,0.088076692,0.099574049,0.111071406,0.122568763,0.13406612,-2.855878277,174.7958603
CN(C)C=O,425.15,381.3625,337.575,293.7875,250,0.15158675,0.162752563,0.173918375,0.185084188,0.19625,-2.316020985,187.4577834
CSSC,382.9,334.285,285.67,237.055,188.44,0.12003437,0.131930461,0.143826551,0.155722642,0.167618732,-2.514314764,158.6070299
c1(C(=O)OC)c(C(=O)OC)cccc1,556.8,486.145,415.49,344.835,274.18,0.107716576,0.119140076,0.130563577,0.141987077,0.153410578,-2.646681705,244.8882346
CC(OC)COC,366.15,331.1375,296.125,261.1125,226.1,0.118772922,0.129406919,0.140040915,0.150674911,0.161308908,-2.701884222,214.0613743
COCCOC,420.85,369.425,318,266.575,215.15,0.10143553,0.117798965,0.1341624,0.150525835,0.16688927,-2.92254455,280.5531942
COC(C)OC,337.45,293.075,248.7,204.325,159.95,0.115256011,0.129132517,0.143009023,0.156885529,0.170762036,-2.597129603,155.9076197
CO[Si](C)(C)OC,354.55,314.1625,273.775,233.3875,193,0.098768462,0.109202977,0.119637491,0.130072006,0.14050652,-2.817242739,184.8152943
SCCS,419.2,372.3875,325.575,278.7625,231.95,0.11903344,0.129533484,0.140033528,0.150533571,0.161033615,-2.571883191,192.3267
SCCOCCS,490.15,415.9,341.65,267.4,193.15,0.10549484,0.11992904,0.13436324,0.14879744,0.16323164,-2.613895651,195.5896994
CC(C)NC(C)C,357.05,312,266.95,221.9,176.85,0.09906505,0.109832,0.12059895,0.1313659,0.14213285,-2.743687966,161.9336517
CC(C)SC(C)C,393.16,343.6375,294.115,244.5925,195.07,0.105518954,0.117486562,0.129454169,0.141421776,0.153389384,-2.697884196,185.5048527
CC(C)C[Al](Cl)CC(C)C,563.15,480.775,398.4,316.025,233.65,0.049620945,0.058926848,0.068232752,0.077538656,0.08684456,-3.508948748,310.5110377
ICI,455.15,411.175,367.2,323.225,279.25,0.06892725,0.077062625,0.085198,0.093333375,0.10146875,-3.389411231,333.6551259
C1OCC=C1,339,297,255,213,171,0.11933442,0.13148166,0.1436289,0.15577614,0.16792338,-2.547364667,149.6583848
C1C=COC1,327.65,289.7375,251.825,213.9125,176,0.116330416,0.126739672,0.137148928,0.147558184,0.15796744,-2.574945969,144.0745492
c1cc2SCCc2cc1,506.5,447.355,388.21,329.065,269.92,0.098259135,0.10850364,0.118748146,0.128992651,0.139237157,-2.796637033,251.0734197
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,621.15,530.7,440.25,349.8,259.35,0.095945106,0.111541399,0.127137693,0.142733986,0.15833028,-2.800293099,307.7972032
FC(F)OCC(F)(F)F,302.15,264.1125,226.075,188.0375,150,0.111053689,0.124045017,0.137036345,0.150027672,0.163019,-2.659159177,146.5402976
Fc1ccc(F)cc1,373.15,344.9,316.65,288.4,260.15,0.093377212,0.099748152,0.106119092,0.112490032,0.118860972,-2.992675022,234.8595738
Fc1cc(F)ccc1,373.15,333.4,293.65,253.9,214.15,0.09435956,0.10380416,0.11324876,0.12269336,0.13213796,-2.894766297,205.5505015
Fc1c(F)cccc1,400,359.7875,319.575,279.3625,239.15,0.093846,0.103045011,0.112244023,0.121443034,0.130642046,-2.939848323,235.6754904
CCOS(=O)(=O)OCC,482.65,424.025,365.4,306.775,248.15,0.078866667,0.08674528,0.094623894,0.102502508,0.110381122,-2.969362128,216.4597874
CCC(CC)(CC)CC,419.34,374.535,329.73,284.925,240.12,0.084974832,0.093720768,0.102466704,0.11121264,0.119958576,-3.009990181,235.6264087
CCN(C)CC,338.15,286.1125,234.075,182.0375,130,0.11763633,0.133341248,0.149046165,0.164751082,0.180456,-2.485399615,128.2396671
CCN(CC)CCO,443,395.5,348,300.5,253,0.10870657,0.118824545,0.12894252,0.139060495,0.14917847,-2.715321756,226.7053864
NCCNCCN,480.25,418.725,357.2,295.675,234.15,0.162646637,0.181685549,0.20072446,0.219763371,0.238802282,-2.263493975,226.3683065
C1(CC)CCC(CC)CC1,449.4,387.55,325.7,263.85,202,0.099460312,0.106969325,0.113933598,0.120353131,0.126227923,-2.55323823,118.3179396
C1CCCCC1(CC)(CC),449.82,380.6525,311.485,242.3175,173.15,0.08729979,0.100283913,0.113268036,0.126252159,0.139236282,-2.815982818,186.9387389
c1(CC)ccc(CC)cc1,456.94,400.285,343.63,286.975,230.32,0.091834522,0.102912274,0.113990026,0.125067778,0.13614553,-2.874291049,233.2710584
c1(CC)c(CC)cccc1,456.61,402.94,349.27,295.6,241.93,0.094584067,0.105065818,0.115547569,0.12602932,0.136511071,-2.854824043,236.1766974
c1(CC)cc(CC)ccc1,454.29,388.0325,321.775,255.5175,189.26,0.093296616,0.105859038,0.11842146,0.130983882,0.143546304,-2.762525001,192.0633424
c1ccccc1N(CC)CC,489.42,425.8525,362.285,298.7175,235.15,0.102080914,0.115004187,0.12792746,0.140850732,0.153774005,-2.747854575,240.9950341
c1(N)c(CC)cccc1(CC),508.65,450.65,392.65,334.65,276.65,0.106937849,0.121770769,0.136603689,0.151436609,0.166269529,-2.866437718,333.988598
CCNCC,453.15,395.7,338.25,280.8,223.35,0.098888748,0.109579596,0.123049269,0.139297768,0.158325092,-2.853810077,250.992516
CCN(O)CC,403.7,364.6875,325.675,286.6625,247.65,0.146368295,0.161569516,0.176770736,0.191971957,0.207173177,-2.561866844,264.8731917
CCOS(=O)OCC,431.15,376.3625,321.575,266.7875,212,0.091423528,0.102670306,0.113917084,0.125163862,0.13641064,-2.865606468,214.9266478
CCSCC,365.25,316.2375,267.225,218.2125,169.2,0.114844925,0.127700904,0.140556883,0.153412861,0.16626884,-2.559313183,153.1295481
CCOC(=O)C(=O)OCC,473.15,413,352.85,292.7,232.55,0.116692377,0.12910854,0.141524703,0.153940866,0.166357029,-2.566445437,208.0601219
CCOC(=O)/C=CC(=O)OCC,544,474.0875,404.175,334.2625,264.35,0.0800316,0.094091004,0.108150407,0.122209811,0.136269215,-3.145303436,357.5906146
CCC(=O)CC,375.14,339.9,304.66,269.42,234.18,0.125352537,0.133838681,0.142324825,0.15081097,0.159297114,-2.53349674,174.965572
CCSSCC,427.14,363.2625,299.385,235.5075,171.63,0.108408908,0.122321428,0.136233947,0.150146467,0.164058986,-2.57777179,165.5017038
CCOC(=O)OCC,399.95,357.5,315.05,272.6,230.15,0.098206232,0.1085912,0.118976168,0.129361136,0.139746104,-2.884014776,232.3913346
CCOC(C)OCC,376.65,325.775,274.9,224.025,173.15,0.088265059,0.09994138,0.111617701,0.123294022,0.134970344,-2.876269087,179.9959343
N(C1CCCCC1)(C2CCCCC2),529,465.0125,401.025,337.0375,273.05,0.07659335,0.086437827,0.096282304,0.106126781,0.115971258,-3.105068011,296.7017906
N#C/C=CCCC#N,577,495,413,331,249,0.11387912,0.1312172,0.14855528,0.16589336,0.18323144,-2.627979904,283.3036496
N#C/C=C/CCC#N,555,481.2875,407.575,333.8625,260.15,0.11867285,0.13571002,0.15274719,0.16978436,0.186821531,-2.627145178,292.4167627
c1c(Cl)c(C)ccc1(Cl),561.5,486.0375,410.575,335.1125,259.65,0.06650486,0.078756951,0.091009043,0.103261135,0.115513226,-3.302095377,355.2812369
C=C(Cl)CCl,453.1,385.6125,318.125,250.6375,183.15,0.07923603,0.094670421,0.110104813,0.125539204,0.140973595,-3.036068192,248.88971
CCC(Cl)Cl,438,376.625,315.25,253.875,192.5,0.07862928,0.09283391,0.10703854,0.12124317,0.1354478,-3.079684526,253.4803506
C(Cl)/C=CCl,377.45,338.875,300.3,261.725,223.15,0.091609016,0.09918206,0.106755104,0.114328148,0.121901192,-2.871913895,186.707853
C(Cl)/C=C/Cl,385.15,354.9875,324.825,294.6625,264.5,0.093434316,0.099483707,0.105533098,0.111582489,0.11763188,-2.936829864,221.0507469
c1ccccc1([Si](Cl)(Cl)C),477.35,415.425,353.5,291.575,229.65,0.087825115,0.09884343,0.109861745,0.12088006,0.131898376,-2.895794065,233.729242
c1ccccc1C(Cl)Cl,580,499.25,418.5,337.75,257,0.067448,0.080036925,0.09262585,0.105214775,0.1178037,-3.254061548,348.5185866
ClCCl,325,288.2525,251.505,214.7575,178.01,0.1300305,0.142291671,0.154552842,0.166814013,0.179075183,-2.50074732,155.1549167
ClC(F)(F)C(F)(F)C(F)(F)Cl,359.2,306.4625,253.725,200.9875,148.25,0.05240672,0.063001684,0.073596648,0.084191611,0.094786575,-3.480079334,208.7173696
C1(Cl)(F)C(Cl)(F)C(F)(F)C1(F)(F),397.6,360.4875,323.375,286.2625,249.15,0.051871264,0.058601987,0.06533271,0.072063433,0.078794156,-3.773794452,331.8566878
Cl/C=C/Cl,413.2,365.7375,318.275,270.8125,223.35,0.081036316,0.09382129,0.106606263,0.119391237,0.132176211,-3.205383848,298.4729024
Cl/C=CCl,435.2,374.6875,314.175,253.6625,193.15,0.081745904,0.097341791,0.112937677,0.128533564,0.14412945,-3.072818947,266.7184541
ClCCOCCCl,451.65,395.275,338.9,282.525,226.15,0.110959011,0.123736969,0.136514926,0.149292884,0.162070841,-2.660900244,219.1734391
ClCCCl,356.59,330.73,304.87,279.01,253.15,0.11914706,0.12602582,0.13290458,0.13978334,0.1466621,-2.692272434,203.6408683
